polarity,todotask,othertask,correct,total_time,key_pressed,time_taken
congruent,Sound,Direction,right,2.5,right,0.703
congruent,Direction,Sound,left,2.5,left,0.434
conflict,Direction,Sound,left,2.5,left,0.531
conflict,Sound,Direction,left,2.5,right,0.396
conflict,Direction,Sound,left,2.5,left,0.399
conflict,Sound,Direction,left,2.5,right,0.65
conflict,Sound,Direction,right,2.5,left,0.347
neutral,Movement,Movement,left,2.5,left,0.939
neutral,Movement,Movement,left,2.5,left,0.862
neutral,Movement,Movement,right,2.5,right,0.587
neutral,Movement,Movement,left,2.5,left,0.757
neutral,Movement,Movement,left,2.5,left,0.466
neutral,Movement,Movement,left,2.5,left,0.433
neutral,Movement,Movement,right,2.5,right,0.45
neutral,Movement,Movement,right,2.5,left,0.364
neutral,Movement,Movement,right,2.5,right,0.52
neutral,Movement,Movement,right,2.5,right,0.467
neutral,Direction,Direction,right,2.5,right,0.686
neutral,Direction,Direction,right,2.5,right,0.656
neutral,Direction,Direction,left,2.5,left,0.535
neutral,Direction,Direction,left,2.5,left,0.6
neutral,Direction,Direction,right,2.5,right,0.452
neutral,Direction,Direction,right,2.5,right,2.319
neutral,Direction,Direction,right,2.5,right,0.366
neutral,Direction,Direction,left,2.5,left,0.47
neutral,Direction,Direction,left,2.5,left,0.467
neutral,Direction,Direction,left,2.5,left,0.47
congruent,Movement,Direction,left,2.5,left,0.519
congruent,Movement,Direction,right,2.5,right,0.926
conflict,Movement,Direction,right,2.5,left,0.979
conflict,Movement,Direction,left,2.5,left,0.98
congruent,Movement,Direction,right,2.5,right,0.705
conflict,Movement,Direction,right,2.5,right,0.792
congruent,Movement,Direction,right,2.5,right,0.655
conflict,Movement,Direction,right,2.5,left,0.621
conflict,Movement,Direction,right,2.5,left,0.638
congruent,Movement,Direction,left,2.5,left,0.657
congruent,Direction,Movement,right,2.5,right,0.931
congruent,Direction,Movement,right,2.5,right,0.521
conflict,Direction,Movement,left,2.5,right,1.152
conflict,Direction,Movement,right,2.5,left,0.976
congruent,Direction,Movement,left,2.5,right,1.179
conflict,Direction,Movement,right,2.5,right,1.008
congruent,Direction,Movement,right,2.5,right,1.506
conflict,Direction,Movement,left,2.5,left,0.605
conflict,Direction,Movement,right,2.5,right,0.809
congruent,Direction,Movement,right,2.5,right,0.808
congruent,Direction,Movement,left,2.5,left,0.72
conflict,Direction,Movement,right,2.5,right,0.587
conflict,Direction,Movement,right,2.5,right,0.655
conflict,Movement,Direction,right,2.5,left,0.673
congruent,Movement,Direction,right,2.5,right,0.503
conflict,Movement,Direction,left,2.5,right,0.707
conflict,Movement,Direction,right,2.5,left,0.52
conflict,Direction,Movement,right,2.5,right,0.706
congruent,Direction,Movement,left,2.5,left,0.501
congruent,Direction,Movement,right,2.5,right,0.52
congruent,Movement,Direction,left,2.5,left,0.519
congruent,Movement,Direction,right,2.5,right,0.583
congruent,Direction,Movement,right,2.5,right,0.518
conflict,Movement,Direction,right,2.5,left,0.57
congruent,Movement,Direction,right,2.5,right,0.537
conflict,Movement,Direction,left,2.5,right,0.503
conflict,Direction,Movement,right,2.5,right,0.537
congruent,Direction,Movement,right,2.5,right,0.434
conflict,Direction,Movement,left,2.5,left,0.57
congruent,Movement,Direction,left,2.5,left,0.582
neutral,Sound,Sound,right,2.5,right,0.825
neutral,Sound,Sound,left,2.5,left,0.635
neutral,Sound,Sound,left,2.5,left,0.651
neutral,Sound,Sound,right,2.5,right,0.586
neutral,Sound,Sound,left,2.5,left,0.617
neutral,Sound,Sound,left,2.5,left,0.717
neutral,Sound,Sound,right,2.5,right,0.583
neutral,Sound,Sound,left,2.5,left,0.548
neutral,Sound,Sound,left,2.5,left,0.634
neutral,Sound,Sound,right,2.5,right,0.516
neutral,Movement,Movement,right,2.5,right,0.636
neutral,Movement,Movement,left,2.5,left,1.028
neutral,Movement,Movement,left,2.5,left,0.586
neutral,Movement,Movement,left,2.5,left,0.67
neutral,Movement,Movement,right,2.5,right,0.603
neutral,Movement,Movement,left,2.5,left,0.484
neutral,Movement,Movement,right,2.5,right,0.501
neutral,Movement,Movement,left,2.5,left,0.744
neutral,Movement,Movement,right,2.5,right,0.606
neutral,Movement,Movement,right,2.5,right,0.499
conflict,Sound,Movement,right,2.5,right,0.837
conflict,Sound,Movement,right,2.5,left,0.909
conflict,Sound,Movement,left,2.5,left,0.892
conflict,Sound,Movement,right,2.5,right,0.702
congruent,Sound,Movement,right,2.5,right,0.619
congruent,Sound,Movement,right,2.5,right,0.551
conflict,Sound,Movement,right,2.5,left,0.518
congruent,Sound,Movement,right,2.5,right,0.38
congruent,Sound,Movement,right,2.5,right,0.446
congruent,Sound,Movement,left,2.5,left,0.466
conflict,Movement,Sound,left,2.5,right,0.965
conflict,Movement,Sound,left,2.5,left,0.499
conflict,Movement,Sound,left,2.5,left,0.465
conflict,Movement,Sound,right,2.5,right,0.514
congruent,Movement,Sound,left,2.5,left,0.381
congruent,Movement,Sound,right,2.5,right,0.429
conflict,Movement,Sound,left,2.5,left,0.396
congruent,Movement,Sound,left,2.5,left,0.601
congruent,Movement,Sound,left,2.5,left,0.445
congruent,Movement,Sound,right,2.5,right,0.399
conflict,Movement,Sound,right,2.5,right,0.651
congruent,Sound,Movement,right,2.5,right,0.704
congruent,Sound,Movement,right,2.5,right,0.501
congruent,Sound,Movement,left,2.5,left,0.465
congruent,Movement,Sound,right,2.5,right,0.397
congruent,Sound,Movement,right,2.5,left,0.331
conflict,Sound,Movement,left,2.5,right,0.534
conflict,Sound,Movement,left,2.5,right,0.378
congruent,Sound,Movement,right,2.5,right,0.5
conflict,Sound,Movement,right,2.5,right,0.771
congruent,Movement,Sound,left,2.5,left,0.703
conflict,Movement,Sound,left,2.5,right,0.0
conflict,Sound,Movement,left,2.5,right,0.447
conflict,Movement,Sound,right,2.5,right,0.499
conflict,Movement,Sound,right,2.5,right,0.362
congruent,Movement,Sound,left,2.5,left,0.48
conflict,Movement,Sound,left,2.5,left,0.346
conflict,Sound,Movement,right,2.5,left,0.568
congruent,Movement,Sound,right,2.5,right,0.347
congruent,Movement,Sound,right,2.5,right,0.432
